expense_id,route_id,date,type,amount_eur,description
5167,3834,2024-12-17,Fine,240.34,Thing together develop ago shake position.
5168,8370,2024-09-09,Toll,113.38,Oil authority finally security total beyond.
5169,8370,2024-09-11,Maintenance,468.9,Community two fine act occur to.
5170,8370,2024-09-13,Maintenance,116.6,Provide board eye first sense.
5171,13033,2024-04-28,Fuel,98.98,Society wonder three usually age.
5172,13033,2024-04-27,Other,437.28,Different director behavior yes center.
5173,10067,2024-11-25,Other,183.09,Compare language doctor several rise bank.
5174,4706,2024-11-18,Fuel,406.6,Stay the beat clearly.
5175,4706,2024-11-19,Fuel,234.3,Them improve unit part.
5176,4706,2024-11-19,Maintenance,249.63,Spend recent lawyer night run use.
5177,7403,2024-02-06,Toll,80.48,Quite body economy.
5178,7403,2024-02-06,Fine,488.38,Increase democratic thus on suggest us.
5179,7403,2024-02-07,Fuel,365.95,Camera political make interesting.
5180,7403,2024-02-05,Fine,161.14,System current every even international.
5181,3882,2024-02-17,Fuel,44.5,Story play us a take.
5182,3882,2024-02-21,Fuel,344.25,Oil simply a whether security east.
5183,1965,2023-04-06,Maintenance,447.66,Official campaign house.
5184,7269,2023-10-17,Other,455.82,Service difference able.
5185,7269,2023-10-18,Maintenance,363.07,Daughter five first off sell.
5186,7269,2023-10-14,Maintenance,294.01,Recognize last may role.
5187,7269,2023-10-18,Toll,129.15,Well rich debate treat.
5188,6463,2024-02-23,Fine,54.86,Herself agency son eat page class.
5189,6463,2024-02-24,Fuel,303.27,Newspaper herself my attorney sort.
5190,6463,2024-02-26,Other,230.16,Ok tonight trip executive certainly.
5191,14610,2024-08-11,Toll,336.77,Happen certainly life skin reality marriage.
5192,14610,2024-08-14,Toll,255.27,Idea study nice head car even.
5193,14610,2024-08-13,Toll,140.2,Several far do understand.
5194,14610,2024-08-12,Fuel,444.27,Work either involve like responsibility too.
5195,3419,2024-10-15,Toll,177.36,Magazine try phone usually pressure.
5196,3419,2024-10-14,Maintenance,114.63,New one market body story.
5197,3419,2024-10-17,Maintenance,67.41,He behind late entire memory concern.
5198,3419,2024-10-15,Toll,261.04,Sister security way.
5199,3026,2023-07-12,Fuel,190.84,Half but call president maybe age.
5200,3026,2023-07-12,Toll,141.63,Travel coach century concern use do.
5201,3026,2023-07-14,Fuel,217.73,East deep their concern organization continue travel.
5202,3026,2023-07-15,Other,431.04,Star watch election most management.
5203,14727,2024-06-22,Maintenance,145.93,Enter discussion million benefit.
5204,1327,2024-08-26,Maintenance,383.54,Style our describe one measure camera.
5205,4955,2024-10-11,Toll,39.52,Through woman only.
5206,4955,2024-10-13,Fuel,140.95,Even have film.
5207,4955,2024-10-13,Other,221.91,Old manage than group.
5208,4955,2024-10-10,Toll,459.79,Character stage discussion trade reduce director.
5209,8831,2023-01-28,Fuel,334.52,Today high writer.
5210,8831,2023-01-30,Fine,125.88,Pm fund into candidate less.
5211,8831,2023-01-28,Other,278.23,Run large will southern body author.
5212,8831,2023-01-31,Toll,357.24,Floor human very call.
5213,8618,2024-11-12,Maintenance,202.89,Smile with side effect.
5214,7182,2023-10-04,Toll,471.48,Manage hard parent song under.
5215,7182,2023-10-04,Toll,246.63,Window official whether century.
5216,7182,2023-10-06,Toll,108.71,City participant argue difference together.
5217,7182,2023-10-07,Fuel,45.61,Organization piece bar glass.
5218,6891,2023-11-28,Other,107.82,Today point seat or.
5219,6891,2023-11-30,Fuel,145.08,Traditional wear capital he.
5220,6891,2023-11-28,Other,54.4,Big sister mother give less wife.
5221,300,2024-03-05,Toll,319.35,Southern full large likely.
5222,300,2024-03-07,Other,227.23,Seem model wall for.
5223,300,2024-03-06,Fuel,366.08,Run candidate upon system class.
5224,300,2024-03-07,Maintenance,357.92,Let star assume agent sort.
5225,8098,2024-03-28,Other,396.19,Most catch later girl imagine.
5226,6159,2024-06-12,Toll,440.7,Why gas stop.
5227,6159,2024-06-15,Toll,222.44,Although growth born science.
5228,6159,2024-06-15,Maintenance,89.81,Large painting so often.
5229,6159,2024-06-14,Other,155.76,Class understand close energy us outside.
5230,8181,2024-01-19,Fine,42.13,Expert upon artist chance ok.
5231,8181,2024-01-16,Fuel,407.14,Wish interest teach such church.
5232,8181,2024-01-15,Other,480.84,Use standard local.
5233,8181,2024-01-17,Maintenance,38.4,Plant there seat society picture idea.
5234,3017,2023-04-24,Maintenance,69.07,If anyone together.
5235,3017,2023-04-21,Toll,162.2,Present field still civil task them audience.
5236,3017,2023-04-24,Maintenance,222.69,Modern poor deal parent doctor.
5237,3017,2023-04-21,Other,419.0,Require upon write since.
5238,4861,2024-12-30,Toll,172.98,Ready skill man blue court floor.
5239,4861,2024-12-29,Fine,258.78,Job trial however outside project center.
5240,4861,2024-12-31,Maintenance,279.53,Enter full call.
5241,4861,2024-12-28,Toll,138.05,Owner civil institution whom.
5242,8740,2024-03-16,Maintenance,119.19,Home future likely guy.
5243,8740,2024-03-17,Maintenance,151.48,Job drive work available tax.
5244,8740,2024-03-16,Toll,341.82,Effort case story rate each.
5245,8740,2024-03-15,Maintenance,138.73,Movie say answer.
5246,10105,2024-06-30,Fuel,167.85,Draw spring writer exactly recent.
5247,10105,2024-07-03,Other,436.89,Color late shake manage high seem.
5248,10105,2024-06-29,Fuel,382.55,Speak attack opportunity experience miss television.
5249,2537,2023-11-07,Toll,116.4,Spring fact character shoulder civil.
5250,2537,2023-11-08,Other,353.02,Above likely first.
5251,2537,2023-11-07,Other,186.58,Field such hard allow western power.
5252,2537,2023-11-10,Fuel,138.57,International garden doctor arrive.
5253,10973,2023-10-04,Toll,243.76,Allow final us simply country.
5254,10973,2023-10-03,Toll,287.86,Dream respond democratic around.
5255,10973,2023-10-06,Fuel,310.52,Enter environmental technology several.
5256,10973,2023-10-05,Other,367.0,Local street where its rest.
5257,10906,2023-11-25,Maintenance,294.7,Yard certainly music program tend.
5258,1191,2023-03-25,Toll,211.31,Certainly all system speak seem.
5259,1191,2023-03-22,Maintenance,25.87,Kind chair fill protect drug power.
5260,12322,2023-09-09,Fine,450.28,Kid everybody media road special off.
5261,12322,2023-09-06,Fine,203.16,Activity smile down relate.
5262,12527,2023-10-24,Other,445.93,Set toward administration time central focus.
5263,12527,2023-10-20,Toll,157.69,Person some to.
5264,120,2023-07-02,Fuel,199.57,Executive heart table interest follow factor.
5265,120,2023-07-02,Fine,149.73,Responsibility provide trial amount.
5266,120,2023-07-04,Fine,405.17,Much forward however.
5267,13239,2023-03-17,Toll,404.0,Fear recent sense.
5268,13239,2023-03-18,Toll,416.42,Example together west type mouth.
5269,13239,2023-03-18,Maintenance,132.23,Maintain Republican become country.
5270,12888,2024-12-15,Other,77.49,Make itself maintain dark shoulder.
5271,12888,2024-12-17,Maintenance,382.65,Couple student special reach detail say.
5272,12888,2024-12-17,Maintenance,266.13,Finish pressure student identify court candidate.
5273,14963,2023-06-15,Other,148.24,Final area dinner around.
5274,14963,2023-06-18,Other,472.57,Rule smile reality ok.
5275,14963,2023-06-18,Maintenance,237.84,Sit trial the admit.
5276,2715,2024-11-24,Other,136.5,Year various such clear.
5277,2715,2024-11-23,Other,368.36,Wear left authority mission strong.
5278,2715,2024-11-24,Toll,404.75,Need it available arm base.
5279,1724,2023-09-30,Toll,417.04,Explain fear turn return inside also.
5280,1724,2023-09-30,Maintenance,483.85,Both ok my activity.
5281,1724,2023-09-27,Fine,215.5,Benefit about must when development.
5282,1724,2023-10-01,Toll,301.07,Hope near food difference.
5283,13045,2023-07-13,Toll,491.22,Energy once push quality church pay.
5284,13045,2023-07-16,Fuel,96.87,Quickly interesting project.
5285,13045,2023-07-15,Fuel,498.74,Computer about its girl.
5286,13045,2023-07-16,Maintenance,271.0,Politics majority watch sound particularly onto.
5287,6558,2023-05-30,Maintenance,370.17,Arrive drop security note although clear.
5288,6558,2023-05-28,Maintenance,314.53,Standard I argue throughout.
5289,6558,2023-05-28,Fine,263.0,Million strong list light team kitchen.
5290,3315,2023-02-15,Other,362.07,Explain there raise change expect air.
5291,3315,2023-02-12,Maintenance,21.18,Development federal action.
5292,3315,2023-02-16,Maintenance,383.97,Town staff dream.
5293,3315,2023-02-14,Other,117.64,Read loss just.
5294,8584,2024-05-02,Toll,293.23,Art study agent.
5295,12532,2023-12-23,Fuel,478.15,Continue understand free.
5296,12532,2023-12-26,Maintenance,184.29,Series along week.
5297,12532,2023-12-26,Maintenance,314.76,See write wide music past.
5298,12532,2023-12-22,Other,152.03,Something gas trip value pattern future.
5299,9391,2024-03-19,Fine,186.97,Major feeling run for cold.
5300,9391,2024-03-20,Fuel,194.75,Address contain also.
5301,11973,2024-10-06,Other,29.07,Back nothing thus along allow risk.
5302,11973,2024-10-02,Other,449.57,Baby sell treatment change.
5303,3956,2024-12-01,Other,375.0,Store sea family whose since doctor.
5304,8094,2024-01-04,Maintenance,41.95,According often pressure shoulder once fast.
5305,8094,2024-01-01,Other,359.92,Summer table one trial stand.
5306,8094,2024-01-03,Fine,416.45,Onto room hold professional fill.
5307,8094,2024-01-02,Other,148.86,Decide state majority book which phone.
5308,7710,2024-01-27,Fine,170.98,Next significant score.
5309,7710,2024-01-31,Fuel,119.13,Voice government team accept.
5310,377,2023-02-04,Toll,457.02,Great money hair goal.
5311,13323,2023-10-19,Toll,263.65,Challenge page kitchen attorney her thought.
5312,13323,2023-10-21,Maintenance,419.69,Action beautiful degree choose writer director.
5313,13323,2023-10-20,Fine,137.4,Truth special prove benefit.
5314,6823,2024-11-06,Toll,250.21,City explain show.
5315,6823,2024-11-06,Toll,151.81,Important single protect edge rich spring.
5316,705,2023-02-04,Maintenance,160.16,Then produce movement.
5317,14016,2023-12-04,Fine,257.29,Lead three job Congress south.
5318,14016,2023-12-05,Maintenance,155.48,Mrs us floor.
5319,14016,2023-12-04,Fine,28.23,Hot manager baby quality around never.
5320,11935,2023-11-26,Maintenance,439.77,Might ten economic role number democratic.
5321,11935,2023-11-26,Other,229.66,Left woman fight.
5322,11935,2023-11-24,Fuel,146.82,Lay music add much hear among.
5323,2349,2024-02-08,Other,194.36,Themselves true get.
5324,2349,2024-02-04,Fine,21.1,Ball on property seek Republican cold.
5325,2349,2024-02-04,Toll,80.61,Law agreement require phone future operation.
5326,7717,2023-07-30,Fine,147.67,Lead surface cause century name.
5327,7717,2023-07-30,Fuel,438.97,Gas wonder statement.
5328,7717,2023-07-28,Other,239.56,Thing trial tend particularly wind garden.
5329,7502,2023-02-12,Fine,326.17,Enough himself west child southern sure.
5330,10287,2024-10-02,Toll,317.44,Voice certainly book time.
5331,10287,2024-10-03,Fine,362.57,Expert thousand type.
5332,10287,2024-10-01,Maintenance,319.8,Power news fight thousand one second.
5333,7771,2023-12-09,Maintenance,277.09,Center add enough police.
5334,7771,2023-12-12,Fuel,424.51,Work imagine pick beat.
5335,7771,2023-12-10,Toll,412.81,Public probably mother bit.
5336,10492,2024-02-17,Fine,138.18,Speak decide view treat.
5337,1451,2024-10-22,Fuel,137.24,Owner understand what whatever.
5338,1451,2024-10-21,Maintenance,215.67,With time up property really.
5339,1451,2024-10-23,Fuel,274.27,Station model heart.
5340,5548,2023-08-07,Toll,351.82,Not example sense.
5341,5548,2023-08-07,Maintenance,441.54,Card remember leg beyond rock.
5342,5548,2023-08-05,Fuel,307.99,Left actually person.
5343,7338,2024-09-26,Other,141.99,Baby approach choose ok ball number.
5344,7338,2024-09-27,Maintenance,313.42,Owner bad fund involve.
5345,4751,2024-12-22,Fuel,457.74,Send successful suddenly trip movement case.
5346,4751,2024-12-21,Maintenance,29.61,Reach suffer interest.
5347,13458,2024-12-22,Fuel,211.94,Apply history majority past player.
5348,13458,2024-12-21,Other,138.19,Meet you none risk.
5349,10620,2023-08-04,Fine,472.54,Two TV feel chance reason here.
5350,10620,2023-08-04,Fine,174.87,Since president attention also always.
5351,3979,2024-11-30,Fine,321.55,Themselves area item letter treatment argue.
5352,3979,2024-11-29,Other,251.59,Result lead area.
5353,3979,2024-11-30,Other,64.56,Over allow rich party.
5354,3979,2024-12-03,Fine,69.25,Recent fly board.
5355,14767,2023-05-12,Other,359.84,Field agree skill minute.
5356,14767,2023-05-12,Maintenance,24.15,Type world pattern.
5357,14767,2023-05-09,Fine,133.39,Season doctor degree.
5358,11064,2023-04-30,Maintenance,237.11,Huge throughout discover idea.
5359,11064,2023-04-30,Fuel,433.09,Draw provide each.
5360,7104,2023-07-28,Other,356.5,Cold arm meet study.
5361,7104,2023-07-26,Toll,226.7,List especially happen environment pass direction.
5362,7104,2023-07-26,Fuel,90.98,Ball the build board drive management.
5363,11445,2024-11-05,Other,195.78,Push include nice reflect be become.
5364,11445,2024-11-03,Toll,384.5,Best thus activity.
5365,11445,2024-11-04,Fuel,276.69,Decide billion trip color him.
5366,4683,2023-07-05,Fine,357.5,Standard none support health leave speech.
5367,6177,2024-11-05,Fuel,476.51,Pressure sit too special financial race.
5368,6177,2024-11-04,Fuel,452.52,Be leader organization.
5369,6177,2024-11-05,Other,400.33,Grow building well political.
5370,3753,2023-03-03,Maintenance,129.67,Let figure learn particularly teacher four.
5371,3753,2023-03-02,Toll,114.37,Include kind draw.
5372,3753,2023-03-03,Toll,72.23,Treat training history reason.
5373,13112,2024-07-30,Maintenance,457.9,Education then safe someone mission.
5374,1635,2024-04-04,Maintenance,299.69,Establish share tell hand change.
5375,4354,2023-05-06,Other,69.72,Sometimes heavy all tonight.
5376,4354,2023-05-04,Fuel,297.85,Certain none alone degree.
5377,4354,2023-05-04,Fuel,178.09,Left medical understand say science raise.
5378,3170,2023-01-28,Other,472.31,Century gas watch set one nearly.
5379,1431,2024-03-11,Other,421.17,Teacher get tough raise.
5380,1431,2024-03-09,Other,254.54,Guy skin area.
5381,4992,2024-09-14,Maintenance,199.87,Mother visit including society.
5382,4992,2024-09-14,Fine,76.27,Fact notice drop.
5383,4992,2024-09-13,Fine,73.04,Remember arm to back light.
5384,4992,2024-09-16,Fuel,51.55,Do hope quite.
5385,2311,2024-02-09,Fine,464.44,Or would simply.
5386,2311,2024-02-10,Toll,24.18,Nothing money power.
5387,2311,2024-02-09,Fine,25.08,Campaign art world exist program.
5388,3706,2023-01-06,Fuel,457.98,Student religious within bad.
5389,3706,2023-01-07,Other,40.07,Good experience sing color half.
5390,11995,2023-04-06,Other,321.35,Bad adult gas phone stop matter.
5391,11995,2023-04-08,Fine,299.21,Bag build question hope.
5392,11995,2023-04-06,Toll,217.37,Series thus he pressure.
5393,11995,2023-04-09,Toll,380.56,Hold push answer send as.
5394,13240,2023-02-14,Toll,102.17,Congress individual should probably shoulder it.
5395,10235,2023-01-17,Maintenance,359.47,Time few increase lay.
5396,11604,2023-06-24,Fuel,199.57,Include people hundred mention.
5397,11604,2023-06-24,Toll,344.88,It current onto spend.
5398,11604,2023-06-22,Maintenance,334.1,Mother project sure argue state try.
5399,13188,2024-05-21,Fine,252.96,Since report edge tonight most.
5400,13188,2024-05-20,Other,193.48,Official operation before.
5401,13188,2024-05-23,Fine,148.34,Operation of result.
5402,4297,2024-01-06,Maintenance,496.42,Pull simple nor nice.
5403,4297,2024-01-04,Toll,382.75,Suffer point avoid it.
5404,4297,2024-01-05,Other,375.29,Phone want beyond.
5405,4297,2024-01-05,Fine,298.66,Do similar between step about a.
5406,34,2023-02-23,Maintenance,197.03,My international course strong top risk.
