shipment_id,client_id,origin,destination,distance_km,weight_tons,price_eur,date_requested
4753,352,Sheilafort,West Melvinborough,1775.2,11.68,1601.41,2023-06-24
4754,368,Donnatown,New Deborah,1771.6,5.04,461.31,2023-12-17
4755,471,Cardenaschester,Henrybury,1571.4,23.07,2612.29,2023-05-07
4756,91,Mendozafurt,South Mitchell,2333.8,17.77,2314.99,2024-12-10
4757,94,Emilyview,East Kimberlyshire,2495.6,22.43,5411.81,2023-07-15
4758,290,New Shane,Markfurt,1122.5,8.53,1010.84,2024-05-07
4759,441,Courtneyburgh,Lake Brandon,925.5,24.09,1131.27,2024-05-25
4760,41,Samuelmouth,Nicolefort,1073.3,20.5,2515.52,2024-03-25
4761,477,Howardborough,North Shirleymouth,832.8,9.09,835.73,2024-11-03
4762,336,Port Sean,Miahaven,498.6,22.08,1295.36,2023-10-27
4763,456,Rebeccaberg,Brownstad,1731.6,15.12,2115.77,2024-02-24
4764,490,West Denise,Jeffreyberg,1563.2,1.77,193.06,2024-08-20
4765,98,Roachbury,Lanceburgh,2095.1,3.4,577.03,2024-10-01
4766,477,Bruceview,West Hollyhaven,2119.1,12.13,2276.2,2024-09-15
4767,330,Parkside,New Jenniferfurt,917.0,18.84,1679.0,2024-02-12
4768,34,Sharonburgh,Martinmouth,118.7,6.53,79.5,2023-06-04
4769,347,Garciastad,Pierceborough,168.0,24.58,289.68,2024-09-17
4770,7,West Pamelaville,Moorefort,1574.0,24.28,3978.37,2024-01-09
4771,143,Randolphland,Lake Allison,548.0,22.53,719.75,2023-06-14
4772,220,North Kelly,North Ashley,903.1,23.5,2365.93,2024-01-20
4773,146,South Ronaldville,Jacksonfurt,161.7,15.68,299.34,2024-10-17
4774,466,Mendozafurt,Lake Charles,207.8,14.03,273.7,2024-04-24
4775,451,West Steven,East Jonathan,279.8,6.31,169.1,2023-04-18
4776,184,Gonzalesmouth,South Meganland,1557.7,22.41,4090.84,2023-11-11
4777,352,Aprilshire,Steveberg,898.0,19.0,1939.12,2024-05-10
4778,37,Herreraburgh,West Wendy,1439.4,4.52,489.87,2023-09-17
4779,482,North Kristenborough,Katherinebury,131.5,10.78,119.19,2024-04-09
4780,220,Allenmouth,Davidport,1465.1,16.46,1877.27,2024-08-26
4781,38,North Michaelmouth,Port Henry,2360.1,22.81,4754.87,2024-01-07
4782,23,Port Arielland,Davistown,1389.5,18.21,2110.89,2023-02-21
4783,257,South Stephenchester,Port Monica,1956.8,22.49,5269.05,2023-12-17
4784,490,Port Melanieport,Johnborough,704.3,17.33,1222.58,2023-06-12
4785,158,Prestonburgh,Marcustown,583.6,5.65,360.66,2023-05-31
4786,116,West John,Port Jessica,1473.6,24.12,2710.09,2024-10-26
4787,389,East Matthewport,Hayesland,100.3,10.42,85.8,2023-01-26
4788,112,Melindamouth,Williamsville,2127.8,4.77,740.58,2023-08-15
4789,253,Smithchester,West Andrea,443.7,9.35,210.64,2024-06-29
4790,461,North Rachelborough,Kristopherfurt,570.7,10.11,391.52,2023-05-25
4791,131,Port Randy,Jensenhaven,1008.3,7.86,651.11,2024-09-16
4792,485,South Vincent,South Cynthia,500.2,2.47,77.93,2024-06-17
4793,114,Tonyaport,Rachaelhaven,1453.1,19.7,1869.81,2024-10-08
4794,378,North Dorothyborough,Port Robert,803.9,21.54,950.34,2024-11-11
4795,457,New Donald,South Loritown,1979.3,14.71,2766.57,2023-12-15
4796,3,Port Victoria,Dylanberg,1083.3,17.24,1399.43,2023-08-02
4797,212,North Christinaburgh,Seanborough,1611.2,24.02,3440.71,2024-08-10
4798,463,Brendanfort,North Barbara,1300.6,6.83,538.34,2024-05-13
4799,407,New Timothy,North Devontown,335.8,10.22,278.27,2024-07-27
4800,348,Lake Brittany,New Katherine,383.4,23.26,621.68,2023-06-17
4801,172,North Migueltown,Christyport,869.6,24.41,2416.62,2024-04-07
4802,279,Millerside,Lake Courtneyfurt,1897.9,24.9,4203.76,2024-01-16
4803,45,East Benjamintown,Port Teresaview,1155.3,21.57,2747.39,2024-02-03
4804,160,Meyerland,North Lori,468.9,18.69,911.21,2024-11-06
4805,124,Jasonbury,Smithstad,460.3,2.11,113.37,2024-12-02
4806,5,Jamesville,North Reneestad,1076.7,20.3,1367.0,2024-01-19
4807,267,Christineberg,Port Francesville,2217.6,4.4,740.62,2023-07-26
4808,456,Kirbyton,East Nicolasland,507.0,7.14,430.17,2024-04-08
4809,228,Stewartshire,North Regina,110.4,15.3,84.59,2024-01-16
4810,116,Tiffanyport,Port Raymond,330.6,20.23,728.53,2024-10-04
4811,221,North Roberthaven,North Katelynmouth,1798.6,14.22,1602.73,2024-11-30
4812,312,Lake Robert,Carterport,1766.0,5.04,848.16,2024-11-25
4813,467,Lake Joseph,Clarkton,1827.6,5.1,696.07,2023-10-10
4814,251,Johnsonville,Jamesborough,1334.9,3.99,479.89,2023-01-03
4815,223,West Jeffreystad,Mcgeeport,1820.8,17.47,2849.74,2024-09-16
4816,275,Port Laurenfort,West Robertside,310.7,3.69,92.36,2024-06-09
4817,302,Marcusville,Hudsonborough,960.0,14.21,759.96,2024-11-17
4818,499,Anthonymouth,Shermanport,2207.8,14.66,2669.01,2023-05-07
4819,285,Lake Arielstad,New Corey,1202.6,17.9,1218.27,2023-03-19
4820,396,New Dawn,Lake Randyfurt,1316.1,18.01,2430.24,2023-01-02
4821,414,Mcdanielstad,North Toni,882.2,6.67,514.57,2024-01-22
4822,193,Ericafurt,West Heatherborough,1763.4,21.59,2082.6,2024-12-10
4823,246,Drewtown,Port Zacharyhaven,1541.2,4.71,824.65,2024-04-15
4824,493,West Kim,Timothyborough,2253.1,20.29,3169.35,2024-03-31
4825,264,East Timothyborough,Ruizland,2211.1,21.79,4625.99,2024-04-17
4826,1,West Tammyside,Bradleyport,388.4,18.34,593.89,2023-04-30
4827,275,Jamieton,Kingmouth,182.2,14.23,241.26,2024-02-08
4828,70,Port Jacobtown,Heatherville,362.3,23.24,998.23,2024-03-04
4829,143,Alexiston,New Craigfurt,1673.1,4.73,535.27,2024-12-18
4830,375,Johnstown,West Xavierstad,732.9,24.7,1734.93,2023-02-28
4831,57,Lake Melissaberg,Lake John,372.6,18.98,613.44,2023-08-25
4832,296,North Nancyshire,Erikaburgh,211.8,24.37,603.69,2024-12-19
4833,65,Nicoleshire,Thomasstad,1526.0,5.71,441.9,2023-09-05
4834,325,West Josephberg,Brownton,1852.5,18.63,2033.82,2023-12-02
4835,357,Lake David,Dustinview,559.3,2.22,143.53,2024-04-20
4836,225,Drakeville,North Nicoleport,415.7,21.46,527.59,2023-03-25
4837,449,East John,New Richardmouth,1270.2,21.41,1601.88,2024-02-05
4838,461,Lake Robert,East Davidchester,302.9,9.95,191.61,2024-12-21
4839,172,Zacharyton,North Calebborough,1953.3,4.14,457.28,2024-07-08
4840,2,North Robertshire,Rogersstad,2221.5,10.77,1859.28,2023-06-20
4841,407,Santosbury,East Amy,1721.3,20.8,2653.38,2024-04-30
4842,236,South William,West Johnport,1507.4,23.44,2854.87,2024-05-17
4843,276,East Laurie,Lake Tommyton,921.9,22.67,1185.35,2023-11-02
4844,334,New Emily,West Jessicastad,599.4,19.43,1139.77,2023-09-01
4845,453,Evanland,Danielsfurt,446.7,15.36,542.73,2023-01-06
4846,153,Stephaniefort,North Anthony,2041.7,24.48,2758.04,2023-04-29
4847,82,Lopezport,North Marissastad,976.4,15.59,1678.11,2024-01-25
4848,484,West Joyceshire,West Matthewland,1476.0,23.94,2306.41,2024-03-28
4849,380,Brittanystad,New Roger,1973.6,7.33,1576.13,2024-03-04
4850,201,Donaldville,Gonzalezside,1376.0,7.62,979.38,2023-07-11
4851,104,West Kimberly,Howeburgh,447.4,14.62,694.01,2023-08-26
4852,29,Lake Fernandoberg,Lake Sarahburgh,2350.3,11.08,1327.57,2024-03-16
4853,431,Kimberlybury,Dustinport,948.9,14.37,1033.59,2023-10-26
4854,489,Maryhaven,East Danielstad,1073.3,24.27,2019.52,2024-04-30
4855,359,Taylorstad,North Jeffery,1895.2,22.38,3258.35,2024-08-14
4856,412,West Melissa,North Alexis,1015.3,4.67,426.37,2024-11-17
4857,147,North Juan,Marissaburgh,1014.6,9.68,699.51,2023-03-29
4858,19,Johnfort,Port Nathanberg,1958.1,19.8,2754.06,2023-03-06
4859,351,South Tammy,Lake Davidton,1130.4,11.36,1522.71,2024-07-27
4860,291,Annafurt,Salazarhaven,800.1,19.49,1562.66,2024-07-29
4861,193,Dominguezstad,Powerschester,1071.2,1.2,122.51,2024-12-28
4862,198,Christianborough,Alexismouth,459.8,5.55,278.81,2024-05-18
4863,152,Hartmanfurt,Jacksonmouth,380.0,22.17,490.51,2024-06-20
4864,341,Leeshire,Hunterton,2423.2,7.14,1816.81,2024-07-02
4865,336,North Christinaport,Edwardsstad,386.7,20.89,598.16,2023-12-11
4866,52,East Brandon,East Nicolefort,1409.3,8.69,1189.72,2024-05-08
4867,489,Lake Julianberg,Sarahbury,1714.0,21.4,3467.55,2024-09-24
4868,305,East Kathryn,Port Kevinborough,146.3,18.64,317.54,2023-07-02
4869,477,Jacobsonland,Mercerfort,2378.4,15.82,3830.11,2023-03-28
4870,465,Rhondachester,Williamsville,1048.5,16.35,1726.38,2023-08-27
4871,350,Priscillaville,West Troymouth,2060.6,3.03,574.76,2023-03-28
4872,413,New Brian,South David,981.7,6.29,550.67,2023-04-10
4873,145,Sharihaven,Smithfurt,636.6,4.22,315.92,2024-05-17
4874,188,East Richard,Lake Mary,2370.7,24.38,3645.08,2023-08-23
4875,126,Jennifershire,South Chad,1683.4,9.75,1091.63,2023-09-21
4876,415,Hollandfort,Michellehaven,688.8,5.86,432.16,2023-08-07
4877,188,West Debbiemouth,North Pamelafort,1739.3,2.86,494.7,2024-06-04
4878,192,Crystalview,North Ericfort,2128.4,13.7,2285.98,2024-02-15
4879,399,Kimview,West Kurt,2451.3,7.41,2006.22,2024-10-03
4880,138,Lawsonborough,Priceton,1833.0,22.99,3769.91,2023-06-29
4881,365,Amberfurt,Wilsonside,1273.5,20.11,2000.05,2023-08-11
4882,396,South Carlosburgh,Lovebury,2242.5,20.14,3106.27,2024-02-12
4883,103,Fordshire,Kimhaven,2359.7,22.99,3986.54,2023-08-18
4884,242,Nicholasberg,Kempbury,933.2,6.76,479.13,2024-07-29
4885,373,Lake Zacharyhaven,West Robertmouth,2478.3,7.5,1432.45,2024-05-13
4886,33,Davidborough,Joshuastad,1506.9,13.07,2311.41,2024-10-26
4887,91,Harpertown,Burketon,1105.7,22.74,1479.78,2023-09-24
4888,466,Mayport,Matthewborough,891.0,9.88,770.13,2024-01-05
4889,317,North Toddville,Damonfort,69.4,8.97,67.68,2023-01-21
4890,175,Brianaville,New Connie,2296.8,8.35,1076.43,2023-05-14
4891,403,Westberg,Brianstad,504.1,10.58,319.9,2023-10-05
4892,433,West Melissa,South Taylorside,2352.9,14.82,2712.72,2023-09-23
4893,7,Floresfurt,Ritaview,1144.4,3.71,486.49,2023-10-03
4894,189,Parkerhaven,Port Eric,1160.3,24.54,1696.17,2023-06-17
4895,93,North Joshua,South Kellyshire,1953.5,15.12,1722.19,2023-05-24
4896,342,South Fernandomouth,Lake Bryan,992.8,23.4,1626.53,2023-11-12
4897,127,Lake Joshuamouth,Williamschester,2386.5,16.62,3603.3,2024-10-05
4898,60,South George,North Ashleyburgh,1992.0,4.78,753.0,2023-12-17
4899,368,Peterborough,North Nicholas,787.4,8.6,485.03,2023-04-02
4900,337,Chandlerton,Englishfurt,2033.5,11.87,1904.11,2023-01-01
4901,349,Lake Jennifermouth,Josephstad,1937.3,6.42,1458.59,2024-12-08
4902,375,South John,Charlestown,2264.0,1.72,370.69,2023-04-09
4903,471,Port Pamelaburgh,New Ashleyfort,348.9,23.56,883.96,2024-09-13
4904,374,West Brianchester,East Sonya,459.2,23.37,596.22,2023-11-10
4905,144,Davidmouth,Davidfurt,1395.0,3.22,517.81,2023-03-17
4906,337,New Ricky,Alexandrastad,829.9,6.02,535.05,2024-01-03
4907,464,West Erikaborough,Rachelburgh,734.4,22.51,1327.57,2023-07-02
4908,349,Serranoport,North Kristy,1288.4,12.06,1067.38,2023-01-26
4909,255,Ellisburgh,New Steven,1643.7,17.29,1517.68,2023-02-05
4910,479,Ritashire,Lake Ricardo,525.3,24.16,1407.19,2024-04-24
4911,408,Frankfurt,North Toddfurt,2048.9,1.61,287.1,2024-12-25
4912,464,Contrerashaven,Moseshaven,886.5,18.81,1006.03,2024-11-19
4913,205,North Daleborough,Lake Michaelshire,1139.5,11.87,1222.89,2024-08-15
4914,2,New Jeffrey,East Jason,1720.8,10.76,1178.5,2023-04-27
4915,24,Bradleyport,South Deniseburgh,323.1,22.86,703.15,2024-01-19
4916,79,Andreafurt,Robertview,2316.3,16.1,2796.85,2023-07-25
4917,475,Lake Garyville,Ramseystad,2043.5,23.38,2599.15,2024-10-17
4918,24,Davidshire,East Donna,2343.3,8.81,1782.45,2023-09-10
4919,350,Brownville,Ellenland,139.1,23.1,269.49,2024-03-19
4920,164,Salazarton,Thomasfurt,486.5,4.07,141.86,2024-07-29
4921,218,East Tammychester,Josephland,1184.6,21.32,1607.29,2023-02-26
4922,355,Port Lauraborough,Marshallton,114.9,8.23,111.33,2024-03-31
4923,204,Elliston,Alexmouth,1989.8,19.46,2525.93,2023-05-10
4924,85,East Stacy,Port Joshua,1346.3,16.06,1212.52,2023-11-18
4925,319,Kelseyfurt,West Amandastad,2275.7,5.76,837.18,2024-06-02
4926,201,North Brendaton,Floresfurt,897.4,18.02,1395.03,2024-11-08
4927,96,East Michelle,Washingtonland,481.2,18.3,810.72,2024-07-22
4928,127,North Lisahaven,Danielstad,1460.3,16.15,1979.27,2024-08-13
4929,181,Lake Shawn,South Candiceberg,892.7,18.26,1917.7,2024-04-13
4930,466,East Nicole,West John,2076.8,21.64,4395.41,2024-08-15
4931,395,New Scottfort,Millerfurt,624.8,5.06,299.7,2023-07-19
4932,458,Martinview,Maryhaven,2046.0,6.44,1226.92,2023-10-18
4933,187,South Ryan,Richardsborough,1329.4,15.59,1038.33,2024-11-01
4934,401,Brandonborough,South William,2139.5,17.59,4063.75,2023-07-02
4935,117,West Marthashire,Port Paul,2087.4,19.76,2713.44,2023-11-01
4936,18,Reyeshaven,New Shirleyfort,1086.9,3.09,250.21,2024-02-10
4937,500,Robertbury,North Brandonberg,1200.4,3.2,205.23,2024-04-02
4938,255,Alexanderborough,Hopkinstown,1174.8,13.27,1204.08,2024-01-12
4939,82,Russoberg,East Patriciamouth,1980.4,3.9,659.57,2023-08-07
4940,8,West Douglasville,Port Thomas,2082.9,5.8,636.66,2024-09-14
4941,331,South Maria,New Gregory,1253.9,4.74,338.69,2023-12-16
4942,458,Mayohaven,Morganmouth,2121.0,20.77,3909.87,2023-04-22
4943,94,South Madeline,New John,2408.7,17.27,3920.57,2023-07-21
4944,407,South Jessica,East Karen,1779.9,24.13,3629.6,2024-07-20
4945,135,Thompsonhaven,Port Victoriastad,2112.4,11.43,2402.92,2023-01-24
4946,103,Lake Reneechester,Lake Waltershire,1358.6,7.2,764.73,2024-04-20
4947,108,New Amandaton,Andrewborough,844.6,19.09,954.05,2024-09-12
4948,79,Cummingsmouth,West Kimberly,2450.2,24.14,7023.84,2023-06-29
4949,9,East Timothy,Derekfort,397.0,4.87,193.04,2023-09-13
4950,79,Lake Jane,Whiteberg,1605.1,19.11,2160.72,2023-06-30
4951,290,Wendybury,West Brent,898.0,24.77,2448.22,2023-03-21
4952,324,Montgomeryshire,Port Morgan,428.0,20.58,1051.32,2023-03-16
4953,208,Kingville,Lake Elizabethmouth,2157.6,5.29,1336.37,2024-03-16
4954,173,South Adamfurt,Port Susan,190.0,5.39,114.89,2024-09-24
4955,125,Natashabury,New Ronald,567.1,16.75,1073.52,2024-10-09
4956,443,Lake Stephaniemouth,Meganshire,2091.1,16.25,3416.53,2024-09-23
4957,273,Manningfort,Lake Claytonland,2006.9,2.6,497.49,2023-11-12
4958,142,Lake Adam,East Jillian,185.8,10.52,206.23,2023-06-14
4959,162,New Josefurt,Saraton,306.1,6.67,171.48,2023-04-03
4960,63,Pinedachester,Wendyland,611.3,14.41,628.44,2024-08-25
4961,338,Khanchester,Michaelshire,1650.3,8.78,738.23,2023-10-21
4962,339,Boltonchester,Sullivanburgh,225.8,19.59,275.21,2023-02-28
4963,118,South Joshua,Ashleyshire,190.5,19.83,364.46,2023-04-18
4964,198,Ginaport,South Elizabeth,1448.7,18.28,2541.75,2024-09-07
4965,24,Jamesview,West Catherine,205.0,18.53,400.2,2024-07-27
4966,90,Mooreborough,South Taylorview,935.8,7.03,362.42,2024-10-23
4967,220,Dylanberg,Port Jacobport,2345.1,16.83,2990.89,2024-07-04
4968,393,Port Jennifershire,Leehaven,2444.5,7.42,1005.3,2023-04-12
4969,9,East Jonathanborough,South Markton,2299.9,9.21,1694.11,2023-03-13
4970,193,New Sarah,Lake Anita,1445.5,17.09,2231.63,2024-05-28
4971,281,East Gary,North Kennethborough,1501.4,6.08,661.57,2023-01-12
4972,412,Christopherborough,Debraborough,1266.8,20.32,1395.54,2024-07-25
4973,223,Wendyland,Mccartyland,51.3,4.29,14.91,2024-06-06
4974,444,Hallborough,Joseland,2442.2,17.0,2282.56,2024-11-25
4975,46,Monicaborough,Lake Cynthia,1647.5,3.31,550.93,2024-06-28
4976,125,West Kevin,Owenside,416.7,2.76,73.75,2024-11-29
4977,207,Lake Emily,South Sandraberg,1892.1,11.32,2490.22,2024-03-19
4978,19,Matthewside,East Sarahport,1183.8,14.6,1413.33,2024-03-18
4979,85,Wilsonside,Berryville,1437.7,13.56,1269.01,2023-09-27
4980,409,South Juliastad,Candiceborough,1094.6,22.44,1625.88,2024-08-10
4981,334,Marcochester,Coryborough,1524.8,19.49,1760.21,2023-03-24
4982,174,Rodriguezbury,Owensport,1004.0,19.35,1597.45,2024-12-16
4983,244,Millerville,Mckenziemouth,1753.9,24.13,3700.33,2024-10-21
4984,327,East Shawn,South Karenbury,1639.4,11.09,1210.96,2023-07-31
4985,461,Millerfort,Timothychester,2343.1,23.58,5411.53,2023-10-25
4986,309,Sylvialand,North Shawn,2293.8,17.63,2596.68,2024-04-15
4987,97,Melissafurt,Taylorchester,274.7,19.48,390.73,2024-02-15
4988,297,Port Brian,New Russellborough,125.6,13.3,168.31,2023-12-13
4989,24,Lake Nicholasmouth,Edwardsside,1610.5,5.36,506.96,2023-02-20
4990,13,Travisview,Port Nicoleberg,438.4,15.07,493.11,2023-10-27
4991,145,Melvinville,Villegasmouth,1947.8,12.67,1887.16,2024-05-10
4992,246,West Peterville,Rodriguezbury,1429.4,11.95,1956.09,2024-09-12
4993,496,Brandonmouth,Port Nicholas,66.9,2.2,8.8,2024-02-25
4994,341,Michaelchester,New Kellyview,1425.1,10.5,1072.03,2023-09-19
4995,230,Sarahton,Philipchester,1918.2,12.91,1754.33,2023-04-11
4996,46,East Williammouth,New Katelyn,1503.1,23.16,3896.73,2024-06-10
4997,219,North Shelia,New Christine,1078.5,5.83,706.34,2023-05-25
4998,17,Huntport,West Amanda,1742.0,1.81,347.0,2023-11-29
4999,113,Christinaville,Maciasmouth,106.5,6.86,52.63,2024-06-14
5000,500,New Michael,Padillashire,1202.1,1.9,232.37,2023-11-14
5001,238,West Jennifer,Jeremychester,717.4,11.24,508.43,2023-04-25
5002,333,Sullivanhaven,Davismouth,1131.4,3.64,388.97,2023-06-02
5003,165,Port Samuelborough,Candicemouth,927.3,14.66,1041.47,2024-09-23
5004,369,New Joseph,Lindsaychester,554.4,17.67,896.84,2023-09-27
5005,271,Wayneberg,Amandabury,69.5,9.83,39.43,2024-05-31
5006,154,New Audreymouth,New Matthew,444.7,10.92,312.96,2024-08-30
5007,149,Davidshire,Lake Marissa,625.2,2.88,129.61,2024-06-23
5008,292,Ritaland,Pennyville,2294.6,15.9,3253.34,2024-04-23
5009,145,North Michael,Jenniferton,1920.5,15.68,2240.67,2023-07-24
5010,170,Fordfurt,West Renee,1064.2,11.43,862.38,2024-03-26
5011,150,Troyton,Andrewstad,1896.6,21.99,4835.7,2024-03-03
5012,38,Fieldsmouth,East Michealmouth,1876.1,8.38,1069.36,2023-05-04
5013,292,Peckbury,South Kristinamouth,1989.7,8.33,969.46,2023-12-01
5014,125,Florestown,South Janestad,2323.6,15.14,3613.22,2024-03-18
5015,297,New Melissatown,Jacksonbury,2092.8,23.67,3373.12,2024-08-18
5016,450,Garciaton,Davidland,1154.7,6.43,829.08,2023-08-06
5017,429,New Ericberg,North Briana,1054.3,1.41,153.32,2024-01-23
5018,25,Christopherborough,North Harrystad,1660.6,14.47,1447.19,2024-10-01
5019,371,Port Jillport,Scottmouth,1503.6,13.01,1153.78,2023-02-04
5020,343,Lake Michaelstad,Davidfort,1218.7,23.44,3404.62,2023-05-18
5021,299,Lake Christine,Christiefort,2053.1,16.42,3767.76,2024-01-27
5022,54,Parkport,Nicholasside,2152.4,7.47,1084.37,2023-09-25
5023,229,Derekfurt,East Jason,2420.0,24.94,6229.67,2023-08-08
5024,246,Nicolechester,Carlton,366.3,17.59,374.09,2023-07-10
5025,437,Annaton,West Christopher,1916.1,12.49,1701.45,2023-06-10
5026,402,South Laurafurt,Dorisview,1320.5,5.63,699.73,2023-02-01
5027,68,East Michaelshire,Port Wanda,1061.4,9.08,1021.81,2024-09-16
5028,22,South Feliciaborough,West Jennifer,2154.9,4.02,581.36,2024-12-21
5029,196,Port Jeanne,Port Jademouth,789.3,14.6,1260.45,2024-05-20
5030,291,Port Theresa,North Lauren,2325.8,4.56,983.84,2023-03-28
5031,448,South Elizabethshire,East Carl,183.8,1.66,34.42,2024-06-04
5032,376,Murrayhaven,Lake Christophertown,921.6,4.27,228.38,2024-12-22
5033,183,East Sarabury,South Wendy,2166.2,9.0,1511.78,2024-02-27
5034,299,Browningberg,Shannonmouth,1345.5,15.28,1301.85,2024-06-12
5035,2,Rodneyview,North Catherineborough,876.6,17.26,1255.72,2023-07-06
5036,473,Reneemouth,New Peter,1410.7,11.33,1701.12,2023-09-28
5037,362,Martintown,East Wayne,1455.5,6.24,497.85,2024-04-04
5038,168,North Jeremiah,Schultzland,933.2,8.16,519.0,2023-07-23
5039,479,Alejandroton,Lake Jamesstad,1021.5,6.31,354.99,2023-07-22
5040,152,Taylorfurt,New Matthew,1378.0,9.9,1527.26,2024-08-18
5041,478,North Patrickfort,East Jason,2231.1,5.57,975.76,2024-03-23
5042,100,South Patrick,Loriport,1693.3,4.26,793.9,2024-02-08
5043,107,Port Gregoryport,Myersshire,809.6,8.03,445.71,2024-02-24
5044,231,East Sydney,Amymouth,1657.3,1.45,159.18,2024-07-01
5045,346,North Charles,Lake Hollystad,1799.8,10.98,2013.76,2024-07-28
5046,426,Kevinport,Travisberg,2012.4,10.51,2273.85,2024-06-11
5047,487,Nelsonstad,Port Jessicaside,118.6,14.25,191.17,2023-01-04
5048,292,Smithborough,East Curtis,1645.3,18.06,3351.84,2024-10-26
5049,26,Bryantton,West Kimberly,2157.9,10.15,1988.32,2024-05-21
5050,340,New Charles,East Adam,424.8,20.31,485.54,2024-08-04
5051,239,Lake Brettfort,New Kathleen,2432.1,11.52,1961.9,2023-08-02
5052,431,Port Nicole,Jacksonmouth,695.6,24.85,1229.82,2023-02-12
5053,406,Murphystad,East Ryanmouth,830.4,4.72,343.19,2024-09-27
5054,418,South Kathrynchester,East Jacqueline,2095.1,23.73,3054.39,2023-02-13
5055,174,East Michael,Hugheschester,1419.8,23.66,2672.24,2024-09-10
5056,386,North Rebecca,Mitchellburgh,493.9,19.04,950.62,2024-10-11
5057,267,East Kevin,Annastad,2309.6,4.83,714.76,2023-03-18
5058,70,Raymondland,New Savannah,2485.3,15.97,2634.01,2023-11-06
5059,56,New Paulashire,Nancyland,89.8,8.92,72.21,2023-09-11
5060,113,Vernonborough,Pattersonborough,578.0,22.07,842.95,2024-08-06
5061,376,Hodgesburgh,Susanport,533.3,10.8,465.77,2024-08-09
5062,234,Amyport,Kimshire,1746.0,17.09,2385.47,2024-08-20
5063,219,Ericafort,West Davidchester,944.7,20.58,1567.56,2023-10-06
5064,385,Shelleyton,Marshallshire,397.9,12.48,460.32,2024-10-31
5065,89,Michelleland,West Brendatown,2043.9,6.98,1460.7,2023-11-18
5066,483,Port Whitney,Robertmouth,731.1,9.88,389.5,2023-09-01
5067,285,Moniquechester,Nicholasfort,2263.6,22.85,5246.3,2023-01-03
5068,15,Brandonside,Port Kimberlyfurt,1935.5,20.59,2468.59,2024-04-24
5069,68,Lake Stephaniefurt,New Janet,581.1,18.2,1232.67,2023-11-13
5070,485,New Nathan,Curtisberg,164.3,13.96,188.29,2024-09-28
5071,470,Riveraburgh,Lake Christinaburgh,2431.9,14.96,3707.17,2024-08-15
5072,491,North Jack,New Alexander,1937.9,3.18,617.72,2023-09-17
5073,452,Josephfurt,South Nicholas,450.3,20.13,638.93,2024-03-27
5074,212,Port Kellymouth,Brittanyfort,964.6,11.54,1241.24,2023-09-09
